breakpoints,primitives,p_bp,q_bp
10249,movel_fit,"[array([ 385.24805483, -288.08579505,  822.35847277])]","[array([-0.55240138, -0.36571182, -0.48486576,  1.41200211, -1.75101424,
        1.76195076])]"
10499,movel_fit,"[array([ 387.80284063, -281.58237155,  823.02115665])]","[array([-0.53239821, -0.36533284, -0.48555884,  1.42566117, -1.77263482,
        1.7625758 ])]"
10749,movel_fit,"[array([ 390.31147767, -275.05066961,  823.57338186])]","[array([-0.51231266, -0.36473769, -0.48642193,  1.43951016, -1.79433845,
        1.76340186])]"
10999,movel_fit,"[array([ 392.77301746, -268.49248572,  824.0140242 ])]","[array([-0.49216732, -0.36391641, -0.48745586,  1.45353693, -1.81609588,
        1.76445295])]"
11249,movel_fit,"[array([ 395.18656671, -261.90970013,  824.34213175])]","[array([-0.47198554, -0.36285923, -0.48866095,  1.46772941, -1.83787536,
        1.76575327])]"
11499,movel_fit,"[array([ 397.55129126, -255.30426988,  824.55693038])]","[array([-0.45179126, -0.36155662, -0.4900371 ,  1.48207571, -1.85964274,
        1.76732711])]"
11749,movel_fit,"[array([ 399.86641968, -248.67822134,  824.6578282 ])]","[array([-0.43160875, -0.35999931, -0.49158373,  1.49656427, -1.88136144,
        1.76919882])]"
11999,movel_fit,"[array([ 402.13124629, -242.03364204,  824.6444186 ])]","[array([-0.41146237, -0.35817826, -0.49329986,  1.51118395, -1.90299252,
        1.77139283])]"
12249,movel_fit,"[array([ 404.34513387, -235.37267179,  824.51648203])]","[array([-0.3913763 , -0.35608462, -0.49518412,  1.52592414, -1.92449461,
        1.77393367])]"
12499,movel_fit,"[array([ 406.507516  , -228.69749327,  824.27398645])]","[array([-0.37137428, -0.35370974, -0.49723479,  1.54077487, -1.94582389,
        1.77684599])]"
12749,movel_fit,"[array([ 408.6178991 , -222.01032173,  823.91708644])]","[array([-0.35147943, -0.35104511, -0.49944993,  1.55572676, -1.96693405,
        1.7801545 ])]"
12999,movel_fit,"[array([ 410.6758643 , -215.31339412,  823.44612109])]","[array([-0.33171396, -0.34808245, -0.50182737,  1.57077099, -1.98777619,
        1.78388391])]"
13249,movel_fit,"[array([ 412.68106904, -208.60895752,  822.86161053])]","[array([-0.31209904, -0.34481368, -0.5043649 ,  1.58589901, -2.0082988 ,
        1.78805866])]"
13499,movel_fit,"[array([ 414.63324862, -201.8992569 ,  822.16425136])]","[array([-0.29265463, -0.34123115, -0.5070603 ,  1.60110229, -2.02844768,
        1.79270257])]"
13749,movel_fit,"[array([ 416.53221756, -195.18652243,  821.3549108 ])]","[array([-0.27339934, -0.33732775, -0.5099115 ,  1.61637171, -2.04816607,
        1.79783825])]"
13999,movel_fit,"[array([ 418.37787082, -188.47295633,  820.4346197 ])]","[array([-0.25435037, -0.33309724, -0.51291662,  1.63169695, -2.06739474,
        1.8034863 ])]"
14249,movel_fit,"[array([ 420.17018477, -181.76071964,  819.40456458])]","[array([-0.23552333, -0.32853451, -0.51607408,  1.64706564, -2.08607234,
        1.80966439])]"
14499,movel_fit,"[array([ 421.90921786, -175.05191896,  818.26607839])]","[array([-0.21693226, -0.32363598, -0.51938263,  1.66246244, -2.10413583,
        1.81638609])]"
14749,movel_fit,"[array([ 423.59511084, -168.34859363,  817.02063046])]","[array([-0.19858947, -0.31839993, -0.52284138,  1.67786797, -2.12152117,
        1.8236596 ])]"
14999,movel_fit,"[array([ 425.22808634, -161.65270362,  815.66981534])]","[array([-0.18050544, -0.31282689, -0.52644972,  1.69325786, -2.13816407,
        1.83148644])]"
15249,movel_fit,"[array([ 426.80844768, -154.9661185 ,  814.21534087])]","[array([-0.16268877, -0.30691993, -0.53020732,  1.70860181, -2.15400099,
        1.83986025])]"
15499,movel_fit,"[array([ 428.3365767 , -148.29060794,  812.65901532])]","[array([-0.14514598, -0.30068479, -0.53411395,  1.72386284, -2.16897017,
        1.84876572])]"
15749,movel_fit,"[array([ 429.81293046, -141.62783399,  811.00273402])]","[array([-0.12788146, -0.29412997, -0.53816936,  1.73899691, -2.18301259,
        1.85817797])]"
15999,movel_fit,"[array([ 431.23803675, -134.97934569,  809.24846532])]","[array([-0.11089725, -0.28726652, -0.54237317,  1.75395287, -2.19607285,
        1.86806241])]"
16249,movel_fit,"[array([ 432.61248822, -128.34657602,  807.39823648])]","[array([-0.09419296, -0.28010763, -0.54672469,  1.76867284, -2.20809957,
        1.87837518])]"
16499,movel_fit,"[array([ 433.9369354 , -121.73084156,  805.4541194 ])]","[array([-0.07776561, -0.27266807, -0.55122289,  1.78309299, -2.21904536,
        1.88906433])]"
16749,movel_fit,"[array([ 435.21207853, -115.13334474,  803.4182168 ])]","[array([-0.06160949, -0.26496332, -0.55586641,  1.79714469, -2.22886603,
        1.90007158])]"
16999,movel_fit,"[array([ 436.43865864, -108.55517859,  801.29264911])]","[array([-0.04571611, -0.25700874, -0.56065363,  1.81075561, -2.23751904,
        1.91133452])]"
17249,movel_fit,"[array([ 437.61744823, -101.99733376,  799.07954251])]","[array([-0.03007407, -0.24881855, -0.56558294,  1.82385084, -2.24496125,
        1.922789  ])]"
17499,movel_fit,"[array([438.74924199, -95.46070709, 796.78101854])]","[array([-0.01466902, -0.2404052 , -0.57065304,  1.83635358, -2.25114606,
        1.93437133])]"
17749,movel_fit,"[array([439.83484823, -88.94611138, 794.39918561])]","[array([ 5.16338883e-04, -2.31778812e-01, -5.75863274e-01,  1.84818517e+00,
       -2.25602039e+00,  1.94602001e+00])]"
17999,movel_fit,"[array([440.87508153, -82.45428532, 791.93613289])]","[array([ 0.01550223, -0.2229472 , -0.58121398,  1.85926457, -2.25952201,
        1.95767656])]"
18249,movel_fit,"[array([441.87075721, -75.98590297, 789.39392643])]","[array([ 0.03031165, -0.21391637, -0.58670664,  1.86950723, -2.26157768,
        1.96928552])]"
18499,movel_fit,"[array([442.8226881 , -69.54158177, 786.7746079 ])]","[array([ 0.04497015, -0.20469154, -0.59234387,  1.87882386, -2.26210282,
        1.98079353])]"
18749,movel_fit,"[array([443.73168368, -63.12188857, 784.08019533])]","[array([ 0.05950548, -0.19527857, -0.59812911,  1.88711935, -2.26100293,
        1.99214799])]"
18999,movel_fit,"[array([444.59855173, -56.72734305, 781.31268553])]","[array([ 0.07394694, -0.18568576, -0.60406587,  1.89429266, -2.25817721,
        2.00329564])]"
19249,movel_fit,"[array([445.42410188, -50.35841842, 778.47405735])]","[array([ 0.08832471, -0.17592555, -0.6101568 ,  1.9002382 , -2.25352405,
        2.0141818 ])]"
19499,movel_fit,"[array([446.20915038, -44.01553962, 775.56627471])]","[array([ 0.10266884, -0.16601594, -0.6164024 ,  1.90484896, -2.24694812,
        2.02475074])]"
19749,movel_fit,"[array([446.95452493, -37.69907959, 772.59128818])]","[array([ 0.11700809, -0.15598136, -0.62279969,  1.90802138, -2.2383678 ,
        2.03494746])]"
19999,movel_fit,"[array([447.66106811, -31.40935465, 769.55103384])]","[array([ 0.1313688 , -0.14585262, -0.62934102,  1.90966152, -2.22772207,
        2.04472102])]"
20249,movel_fit,"[array([448.32963805, -25.14662036, 766.44742853])]","[array([ 0.14577378, -0.13566584, -0.63601329,  1.90969153, -2.21497483,
        2.05402913])]"
20499,movel_fit,"[array([448.96110506, -18.91106911, 763.28236057])]","[array([ 0.16024163, -0.12546043, -0.64279791,  1.90805468, -2.20011549,
        2.06284311])]"
20749,movel_fit,"[array([449.55634361, -12.70283087, 760.0576765 ])]","[array([ 0.17478644, -0.11527655, -0.64967137,  1.90471792, -2.18315483,
        2.07115266])]"
20999,movel_fit,"[array([450.1162199 ,  -6.52197754, 756.77516452])]","[array([ 0.18941806, -0.10515244, -0.65660666,  1.89967087, -2.16411704,
        2.07896917])]"
21249,movel_fit,"[array([ 4.50641577e+02, -3.68530892e-01,  7.53436537e+02])]","[array([ 0.20414223, -0.0951226 , -0.66357452,  1.89292143, -2.14303069,
        2.08632702])]"
21499,movel_fit,"[array([451.13321793,   5.75752721, 750.04341816])]","[array([ 0.21896045, -0.08521709, -0.67054428,  1.88449051, -2.11992396,
        2.09328224])]"
21749,movel_fit,"[array([451.59189888,  11.85624486, 746.5973329 ])]","[array([ 0.23386778, -0.07546262, -0.67748283,  1.87440819, -2.09483147,
        2.09990763])]"
21999,movel_fit,"[array([452.01832404,  17.92769354, 743.09971568])]","[array([ 0.24884872, -0.06588427, -0.68435182,  1.86271666, -2.06781778,
        2.10628463])]"
22249,movel_fit,"[array([452.41315958,  23.97196824, 739.55192838])]","[array([ 0.26387085, -0.05650696, -0.69110316,  1.84948123, -2.03901866,
        2.11249141])]"
22499,movel_fit,"[array([452.77706002,  29.98919565, 735.95529613])]","[array([ 0.2788785 , -0.04735485, -0.69767517,  1.83480932, -2.00869   ,
        2.11858844])]"
22749,movel_fit,"[array([453.11070522,  35.97954836, 732.31115294])]","[array([ 0.29379016, -0.03844749, -0.70399212,  1.81886986, -1.97724272,
        2.12460445])]"
22999,movel_fit,"[array([453.41483525,  41.94325654, 728.62088501])]","[array([ 0.30850526, -0.02979317, -0.70997144,  1.80189915, -1.94522766,
        2.13053011])]"
23249,movel_fit,"[array([453.69026086,  47.88060139, 724.88595057])]","[array([ 0.32292329, -0.02138179, -0.71553951,  1.78417323, -1.91323644,
        2.13633018])]"
23499,movel_fit,"[array([453.93782064,  53.79186868, 721.10784987])]","[array([ 0.33697406, -0.01318049, -0.72065441,  1.76593059, -1.88170315,
        2.14198602])]"
23749,movel_fit,"[array([454.1582613 ,  59.67724391, 717.28802401])]","[array([ 0.35064764, -0.00513437, -0.72532656,  1.74724595, -1.85064379,
        2.14757023])]"
23999,movel_fit,"[array([454.35205219,  65.53665727, 713.42769169])]","[array([ 0.36400183,  0.00282709, -0.72962202,  1.72790393, -1.81947015,
        2.15332465])]"
24249,movel_fit,"[array([454.51924147,  71.36966335, 709.52771339])]","[array([ 0.3771114 ,  0.01077693, -0.73362404,  1.70741077, -1.78717875,
        2.15964902])]"
24499,movel_fit,"[array([454.65967175,  77.17561147, 705.58874508])]","[array([ 0.38991066,  0.01876625, -0.73731855,  1.68545832, -1.75348796,
        2.16677733])]"
24749,movel_fit,"[array([454.77428416,  82.95470357, 701.61227529])]","[array([ 0.40191335,  0.02676573, -0.74037927,  1.66345679, -1.72177447,
        2.17369357])]"
24999,movel_fit,"[array([454.86898902,  88.71116551, 697.60373458])]","[array([ 0.4118127 ,  0.03447815, -0.74181466,  1.64811318, -1.70508666,
        2.17553665])]"
